,Year_stats,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,ORtg,DRtg
11107,2002,Alan Henderson,PF,29,ATL,26,1,422,7.3,14.4,0.509,0.1,0.1,1,7.2,14.2,0.504,3,5.6,0.533,3.8,8.2,12,1.4,1.4,1.9,2.6,5,17.7,,102,105
11108,2002,Cedric Henderson,SF,26,GSW,12,0,70,10.9,22.5,0.484,1.5,2.9,0.5,9.4,19.6,0.481,2.9,5.1,0.571,0.7,1.5,2.2,2.9,4.4,1.5,5.8,2.9,26.1,,91,107
11109,2002,Grant Hill*,SF,29,ORL,14,14,512,8.3,19.6,0.426,0,0.2,0,8.3,19.4,0.43,6.9,8,0.863,2.9,9.7,12.6,6.4,0.8,0.4,3.7,4,23.6,,105,106
11110,2002,Tyrone Hill,PF,33,CLE,26,26,810,4.7,11.9,0.39,0,0.1,0,4.7,11.9,0.392,4.4,6.8,0.65,5.2,12.8,18,1.5,1.1,0.9,3.2,6.7,13.7,,94,106
11112,2002,Fred Hoiberg,SG,29,CHI,79,8,1408,4.6,11,0.416,0.9,3.5,0.261,3.7,7.5,0.487,3,3.5,0.84,0.7,7.2,7.9,5.1,2.3,0.2,1.2,3.3,13,,112,107
11113,2002,Robert Horry,PF,31,LAL,81,23,2140,4.5,11.2,0.398,1.9,4.9,0.374,2.6,6.3,0.416,2.6,3.4,0.783,3.2,8.5,11.7,5.7,1.9,2.2,2.1,5.1,13.4,,114,99
11114,2002,Eddie House,PG,23,MIA,64,3,1230,9.3,23.4,0.399,2.4,7,0.344,6.9,16.4,0.422,1.9,2.2,0.857,0.8,4.2,4.9,5.5,1.9,0.2,3.6,4.4,22.9,,92,103
11115,2002,Allan Houston,SG,30,NYK,77,77,2914,10.4,23.9,0.437,2.5,6.4,0.393,7.9,17.5,0.452,5.4,6.2,0.87,0.7,3.9,4.6,3.5,1,0.2,3.1,3.3,28.8,,104,110
11116,2002,Juwan Howard,PF,28,TOT,81,72,2635,9.2,19.9,0.46,0,0,0,9.2,19.9,0.461,5.2,6.8,0.761,4.4,7.7,12.1,3.3,0.9,0.9,3,5.3,23.5,,106,108
11117,2002,Juwan Howard,PF,28,DAL,53,44,1659,8.4,18.2,0.462,0,0,0,8.4,18.2,0.462,4.5,6,0.754,4.3,7.9,12.2,2.9,0.9,0.9,2.4,5.3,21.3,,108,108
11118,2002,Juwan Howard,PF,28,DEN,28,28,976,10.5,22.9,0.457,0,0.1,0,10.5,22.8,0.458,6.4,8.3,0.77,4.6,7.5,12.1,4.1,1,0.9,4,5.2,27.3,,103,109
11119,2002,Troy Hudson,PG,25,ORL,81,4,1854,9.8,22.6,0.434,1.8,5.2,0.353,8,17.4,0.459,4.9,5.6,0.876,0.8,3.2,4,7.1,1.6,0.2,4.5,3.3,26.4,,101,109
11120,2002,Larry Hughes,SG,23,GSW,73,56,2049,8.5,20.1,0.423,0.4,2.3,0.194,8.1,17.8,0.453,4.7,6.4,0.737,2.1,4,6.1,7.8,2.8,0.6,4.2,3.7,22.2,,101,109
11121,2002,Lindsey Hunter,PG,31,LAL,82,47,1616,6,15.8,0.382,2.5,6.7,0.38,3.5,9.1,0.383,0.6,1.3,0.5,0.6,3.3,3.9,4.2,2.1,0.6,1.8,3.9,15.3,,98,104
11122,2002,Steven Hunter,C,20,ORL,53,21,516,6.7,14.7,0.456,0,0,0,6.7,14.7,0.456,5.5,9.4,0.585,4,5.7,9.7,0.5,0.5,4.3,1.6,8.1,18.9,,106,105
11123,2002,Zydrunas Ilgauskas,C,26,CLE,62,23,1329,9.6,22.7,0.425,0,0.2,0,9.6,22.5,0.429,8.3,11,0.754,5.4,7.9,13.4,2.8,0.7,3.4,3.8,7.5,27.6,,103,107
11124,2002,Allen Iverson*,SG,26,PHI,60,59,2622,13.7,34.4,0.398,1.6,5.5,0.291,12.1,28.9,0.419,9.8,12,0.812,0.9,4.6,5.5,6.8,3.5,0.3,4.9,2.1,38.8,,101,100
11125,2002,Bobby Jackson,PG,28,SAC,81,3,1750,9.6,21.6,0.443,2.3,6.3,0.361,7.3,15.4,0.477,4.3,5.3,0.81,2.4,4.9,7.2,4.7,2.1,0.3,2.7,4.2,25.7,,109,103
11126,2002,Jaren Jackson,SG,34,ORL,9,0,144,5.4,13.2,0.405,2.5,7.2,0.35,2.9,6.1,0.471,0.7,1.4,0.5,0.4,5.7,6.1,2.9,1.8,0,2.9,4.6,13.9,,91,107
11127,2002,Jermaine Jackson,SG,25,TOR,24,0,280,3.9,8.1,0.476,0.2,0.4,0.5,3.7,7.7,0.475,3.1,4.6,0.667,0.6,4.6,5.2,11,1.7,0.2,2.7,4.6,11,,114,106
11128,2002,Jim Jackson,SF,31,MIA,55,19,1825,7.2,16.2,0.442,1.1,2.4,0.469,6,13.7,0.438,2.3,2.6,0.862,1.6,7.1,8.7,4.2,1.3,0.4,3.2,4.4,17.7,,97,102
11129,2002,Marc Jackson,C,27,TOT,39,0,495,6.3,17.3,0.366,0,0.1,0,6.3,17.2,0.368,7,8.4,0.825,5.1,8.4,13.5,1.5,1.2,0.6,3.2,7.3,19.6,,100,107
11130,2002,Marc Jackson,C,27,GSW,17,0,169,6.6,19.5,0.338,0,0,0,6.6,19.5,0.338,12,14.4,0.833,5.1,7.8,12.9,2.1,1.5,0.9,3.6,7.5,25.2,,105,108
11131,2002,Marc Jackson,C,27,MIN,22,0,326,6.2,16.1,0.384,0,0.2,0,6.2,15.9,0.388,4.2,5.2,0.813,5,8.8,13.8,1.1,1,0.5,2.9,7.2,16.6,,96,106
11132,2002,Mark Jackson,PG,36,NYK,82,82,2367,5.9,13.4,0.439,1.8,4.4,0.405,4.1,9,0.456,2,2.5,0.791,1.3,5.7,7,13.7,1.7,0,3.4,3.7,15.5,,113,107
11133,2002,Stephen Jackson,SF,23,SAS,23,1,227,8,21.4,0.374,2.1,8.5,0.25,5.9,12.9,0.455,2.8,4,0.706,0.7,5.4,6.1,2.6,3.5,0.7,5.4,6.8,20.9,,80,98
11134,2002,Jerome James,C,26,SEA,56,40,949,7.6,15.5,0.491,0,0,0,7.6,15.5,0.491,1.7,3.4,0.5,5.1,8.1,13.2,1.4,1.4,4.9,4.2,9.9,16.9,,92,102
11135,2002,Mike James,PG,26,MIA,15,0,119,6.9,19.8,0.349,3.7,9.7,0.381,3.2,10.2,0.318,1.8,3.2,0.571,0.9,5.5,6.5,8.8,2.8,0.5,6,7.8,19.4,,86,99
11137,2002,Tim James,SF,25,PHI,9,0,41,6.6,17.1,0.385,0,0,0,6.6,17.1,0.385,2.6,7.9,0.333,6.6,2.6,9.2,1.3,0,1.3,4,6.6,15.8,,81,107
11138,2002,Antawn Jamison,SF,25,GSW,82,82,3033,10.3,23,0.447,1.1,3.5,0.324,9.1,19.5,0.469,5.4,7.4,0.734,3.5,5.8,9.3,2.7,1.2,0.8,2.7,3.1,27.1,,109,111
11139,2002,Harold Jamison,PF,25,LAC,25,2,176,6.7,13,0.512,0,0,0,6.7,13,0.512,3,4.5,0.667,7.3,4.5,11.8,1.8,1.5,0.3,1.8,7,16.3,,118,108
11140,2002,Richard Jefferson,SF,21,NJN,79,9,1917,7.4,16.1,0.457,0.4,1.5,0.232,7,14.6,0.48,5.2,7.2,0.713,2.3,5.7,8,3.8,1.7,1.3,2.9,5.8,20.2,,104,101
11141,2002,Anthony Johnson,SG,27,NJN,34,0,366,5.3,12.9,0.411,0.6,1.7,0.333,4.7,11.1,0.423,2.3,3.6,0.64,1.4,2.7,4.1,6.9,4.4,0.1,2.9,4.3,13.4,,97,98
11142,2002,Avery Johnson,PG,36,TOT,68,13,1352,8.1,16.9,0.479,0,0.2,0,8.1,16.7,0.485,4.7,6.4,0.742,0.5,2.2,2.7,11.2,1.6,0.4,3,3.4,21,,113,112
11143,2002,Avery Johnson,PG,36,DEN,51,13,1200,8.2,17,0.486,0,0.2,0,8.2,16.7,0.492,4.8,6.5,0.747,0.6,2.2,2.8,11.4,1.5,0.4,3,3.1,21.3,,114,112
11144,2002,Avery Johnson,PG,36,DAL,17,0,152,7.1,16.7,0.429,0,0,0,7.1,16.7,0.429,4.1,5.8,0.706,0,1.7,1.7,9.5,1.7,0.3,3.1,5.8,18.4,,102,111
11145,2002,DerMarr Johnson,SF,21,ATL,72,46,1727,6.5,16.3,0.396,2.7,7.5,0.36,3.8,8.9,0.427,2.6,3.2,0.81,1.8,5.7,7.5,2.5,1.9,1.7,3.1,4.9,18.2,,97,106
11146,2002,Ervin Johnson,C,34,MIL,81,9,1660,2.9,6.2,0.461,0,0,0,2.9,6.2,0.464,1,2.1,0.455,4.6,10.4,14.9,0.9,1.2,2.6,1.7,7,6.7,,101,104
11147,2002,Joe Johnson,SG,20,TOT,77,60,1916,6.8,15.9,0.43,1,3.5,0.292,5.8,12.4,0.469,1.1,1.4,0.774,2,5,7,4.9,1.6,0.5,1.9,3.1,15.8,,102,105
11148,2002,Joe Johnson,SG,20,BOS,48,33,1003,6.7,15.3,0.439,1.2,4.6,0.273,5.5,10.8,0.51,1,1.3,0.769,2.1,5.1,7.2,3.8,1.7,0.5,1.4,3.1,15.7,,105,104
11149,2002,Joe Johnson,SG,20,PHO,29,27,913,7,16.6,0.42,0.8,2.4,0.333,6.2,14.1,0.435,1.2,1.6,0.778,2,4.8,6.8,6,1.5,0.6,2.5,3.2,15.9,,99,107
11150,2002,Alvin Jones,C,23,PHI,23,2,126,3.4,8.6,0.4,0,0,0,3.4,8.6,0.4,4.3,8.6,0.5,5.6,9.9,15.4,1.3,1.3,3.9,4.7,15,11.1,,82,96
11151,2002,Damon Jones,PG,25,DET,67,0,1083,5.6,14,0.401,3.4,9.2,0.371,2.2,4.8,0.459,2.1,2.9,0.729,0.6,4.4,5.1,6.9,1.1,0,3,4.1,16.7,,106,107
11152,2002,Eddie Jones,SG,30,MIA,81,81,3156,9,20.8,0.432,2.6,6.6,0.39,6.4,14.2,0.451,5.2,6.2,0.837,1.1,5.5,6.6,4.6,2,1.3,2.6,4.5,25.7,,109,100
11153,2002,Jumaine Jones,PF,22,CLE,81,36,2142,7.1,15.9,0.448,1.3,4.2,0.31,5.8,11.7,0.498,1.1,1.7,0.662,3.1,9.1,12.2,2.9,1.9,1.1,2,4.6,16.7,,104,106
11154,2002,Popeye Jones,PF,31,WAS,79,40,1920,6.3,14.4,0.437,0.1,0.3,0.364,6.2,14.1,0.439,3,3.7,0.815,6.6,9.8,16.4,3.6,1.4,0.5,2.5,5.9,15.7,,108,105
11155,2002,Michael Jordan*,SF,38,WAS,60,53,2093,14.3,34.4,0.416,0.3,1.4,0.189,14,33,0.426,6.8,8.6,0.79,1.3,7.5,8.8,8,2.2,0.7,4.2,3.1,35.7,,99,105
11156,2002,Shawn Kemp,PF,32,POR,75,5,1232,7.6,17.7,0.43,0,0.2,0,7.6,17.6,0.434,4.5,5.7,0.794,3.9,8.6,12.6,2.3,1.9,1.4,3.5,8,19.8,,98,102
11157,2002,Steve Kerr,PG,36,POR,65,0,775,7.1,15,0.47,1.8,4.6,0.394,5.3,10.5,0.503,2.7,2.8,0.975,0.4,3.7,4.2,4.4,0.9,0.1,1.7,3.4,18.6,,118,109
11158,2002,Jason Kidd*,PG,28,NJN,82,82,3056,7.6,19.5,0.391,2,6.2,0.321,5.6,13.2,0.424,3.4,4.2,0.814,2.2,8,10.2,13.8,3,0.3,4.9,2.3,20.7,,103,98
11159,2002,Andrei Kirilenko,SF,20,UTA,82,40,2151,7,15.7,0.45,0.6,2.5,0.25,6.4,13.2,0.488,7,9.2,0.768,3.7,6.3,9.9,2.3,2.9,3.9,2.7,3.9,21.8,,113,100
11160,2002,Kerry Kittles,SG,27,NJN,82,82,2601,8.8,18.9,0.466,2,4.9,0.405,6.8,14,0.487,2.6,3.5,0.744,1.4,4.2,5.5,4.3,2.6,0.6,2.2,2.2,22.2,,109,101
11162,2002,Brevin Knight,PG,26,MEM,53,11,1151,6.5,15.3,0.422,0.1,0.4,0.25,6.4,14.9,0.426,4,5.3,0.757,0.5,4.5,5,13.8,3.6,0.3,5.1,6.2,17,,98,105
11163,2002,Travis Knight,C,27,NYK,49,0,429,5.1,14.1,0.363,0,0,0,5.1,14.1,0.363,2,2.6,0.762,6,7,13,1,1.4,1.2,3.4,11.8,12.2,,84,105
11164,2002,Toni Kukoc,SF,33,ATL,59,9,1494,7.4,17.6,0.419,1.9,6,0.31,5.5,11.6,0.474,3.8,5.4,0.712,1.5,6.1,7.6,7.3,1.7,0.6,4,3.2,20.4,,101,107
11165,2002,Christian Laettner,PF,32,WAS,57,48,1441,6.3,13.7,0.464,0.1,0.4,0.2,6.3,13.3,0.472,2.5,2.9,0.868,2.8,8.6,11.4,5.7,2.3,0.9,3.2,4.9,15.2,,103,104
11166,2002,Raef LaFrentz,C,25,TOT,78,76,2455,9,19.7,0.458,2.2,5.7,0.388,6.8,14,0.486,2.3,3.2,0.695,3.8,8.6,12.4,1.9,1.2,4.6,2,6,22.5,,109,104
11167,2002,Raef LaFrentz,C,25,DEN,51,51,1668,9.8,21,0.466,2.4,5.5,0.434,7.4,15.5,0.477,2.2,3.3,0.667,3.7,8.3,12.1,1.9,1,4.9,1.9,5.5,24.2,,110,104
11168,2002,Raef LaFrentz,C,25,DAL,27,25,787,7.5,17.1,0.437,1.9,6.2,0.305,5.6,10.9,0.512,2.3,3,0.761,3.9,9.3,13.1,1.9,1.6,3.9,2.2,7.1,19.2,,106,103
11169,2002,Trajan Langdon,SG,25,CLE,44,0,477,7.8,19.6,0.398,3,8.2,0.365,4.8,11.4,0.422,4.7,5.1,0.913,1.4,4.7,6.1,6.7,1.4,0.6,4.5,5.5,23.3,,102,110
11170,2002,Dan Langhi,SF,24,HOU,34,8,434,6.1,15.7,0.392,0.1,0.5,0.25,6,15.2,0.397,1,1.4,0.727,2.8,5.6,8.4,1.8,1,0.6,1.1,3.1,13.4,,94,111
11171,2002,Rusty LaRue,PG,28,UTA,33,0,542,7.2,18.2,0.395,1.7,4.9,0.34,5.5,13.2,0.415,2.9,3.4,0.857,1.1,3.7,4.8,7,1.7,0.7,4.2,5.7,18.9,,96,108
11172,2002,Voshon Lenard,SG,28,DEN,71,19,1665,10.1,24.5,0.41,2.8,7.7,0.371,7.2,16.9,0.427,3,3.8,0.783,1.2,4.6,5.8,4.1,1.9,0.8,2.9,3.4,25.9,,100,109
11173,2002,Quincy Lewis,SG,24,UTA,36,19,490,6.9,15.5,0.448,0.3,2,0.167,6.6,13.6,0.488,1.4,2.2,0.65,1.1,3.6,4.7,3.9,2.5,1,3.5,9.7,15.6,,90,106
11174,2002,Rashard Lewis,SF,22,SEA,71,70,2585,9.5,20.3,0.468,2.6,6.6,0.389,6.9,13.7,0.506,3.4,4.2,0.81,2.9,7.5,10.4,2.6,2.2,0.8,2,3.6,24.9,,115,104
11175,2002,Randy Livingston,PG,26,SEA,13,0,176,4.6,16.5,0.278,0.3,2.5,0.125,4.3,14.1,0.304,3.1,3.4,0.909,2.8,4.9,7.7,8,2.8,0.6,0.6,3.4,12.6,,100,105
11176,2002,Art Long,PF,29,SEA,63,27,989,6.5,13.3,0.492,0,0,0,6.5,13.3,0.492,2.5,4.6,0.529,5.8,7.8,13.7,2.2,1.2,1.5,3.4,9.8,15.5,,100,105
11177,2002,Grant Long,PF,35,MEM,66,56,1868,4.6,10.9,0.426,0.1,0.5,0.176,4.5,10.4,0.438,2.4,3.5,0.699,0.9,5.6,6.5,3.8,1.8,0.3,2.9,3.5,11.8,,90,108
11178,2002,Felipe Lopez,SG,27,MIN,67,0,581,5.4,14.2,0.378,1.3,3,0.424,4.1,11.2,0.366,3.4,5,0.673,2.6,4.7,7.3,3.6,1.6,0.1,3.3,6.7,15.4,,95,107
11179,2002,Tyronn Lue,PG,24,WAS,71,0,1458,8.3,19.4,0.427,2.3,5.3,0.447,5.9,14.1,0.42,1.8,2.3,0.762,0.5,4,4.5,9.2,1.8,0,3.6,4.5,20.7,,103,109
11180,2002,George Lynch,SF,31,CHH,45,18,893,4.4,11.9,0.369,0.1,0.4,0.167,4.3,11.5,0.375,1.5,2.4,0.625,4.2,7,11.2,3.2,2.4,0.8,2.5,4.5,10.3,,90,102
11181,2002,Todd MacCulloch,C,26,NJN,62,61,1502,8.6,16.2,0.531,0,0,0,8.6,16.2,0.531,3.8,5.7,0.671,5.5,7.7,13.2,2.7,0.8,3.1,2.3,6.3,21,,114,99
11182,2002,Sam Mack,SF,31,MIA,12,1,159,4.8,16.9,0.286,2.4,9.7,0.25,2.4,7.3,0.333,1.7,2.4,0.714,0.7,4.1,4.8,1.4,1.7,0.3,2.4,5.9,13.8,,76,103
11183,2002,Mark Madsen,PF,26,LAL,59,5,650,5.3,11.7,0.452,0,0.2,0,5.3,11.5,0.458,2.8,4.3,0.648,7.1,5.9,13,3.5,1.3,1,1.8,8.3,13.4,,116,104
11185,2002,Corey Maggette,SG,22,LAC,63,52,1615,7.8,17.5,0.443,1.5,4.6,0.331,6.2,12.9,0.483,6.6,8.3,0.801,1.8,5.8,7.6,3.7,1.4,0.6,3.8,5.1,23.7,,107,108
11186,2002,Jamaal Magloire,C,23,CHH,82,8,1549,7.9,14.3,0.551,0,0,0,7.9,14.3,0.552,8.4,11.5,0.73,5.3,10.6,15.9,1.1,0.9,3,4.1,6.9,24.2,,114,101
11187,2002,Dan Majerle,SG,36,PHO,65,1,1180,4.4,12.9,0.343,3.5,10.5,0.336,0.9,2.4,0.37,1,1.7,0.59,1.2,6.6,7.8,4,2.1,0.7,1.6,4.6,13.3,,105,104
11188,2002,Karl Malone*,PF,38,UTA,80,80,3040,11.1,24.5,0.454,0.2,0.4,0.36,11,24,0.456,8.9,11.2,0.797,2.5,9.5,12,6,2.7,1,4.6,4,31.3,,107,101
11189,2002,Danny Manning,PF,35,DAL,41,10,552,6.7,14,0.477,0.1,0.7,0.143,6.6,13.3,0.493,2.1,3.1,0.667,2.3,7.8,10.1,2.8,2,2,2.3,7.5,15.5,,101,105
11190,2002,Stephon Marbury,PG,24,PHO,82,80,3187,10.3,23.3,0.442,1.2,4.1,0.286,9.1,19.2,0.476,5.8,7.4,0.781,1.2,3.1,4.4,11,1.3,0.2,4.7,3.1,27.6,,106,109
11191,2002,Shawn Marion,SF,23,PHO,81,81,3109,11,23.6,0.469,0.8,2.1,0.393,10.2,21.5,0.476,3.2,3.8,0.845,3.6,10,13.6,2.7,2.5,1.5,2.4,3.6,26.1,,107,100
11192,2002,Sean Marks,C,26,MIA,21,6,319,6.5,15.1,0.432,0,0,0,6.5,15.1,0.432,3.4,5.9,0.588,3.3,9.6,12.9,1.4,0.9,1.7,3.3,6.9,16.5,,89,99
11193,2002,Donny Marshall,SF,29,NJN,20,0,118,3.5,12.9,0.276,0.9,1.8,0.5,2.7,11.1,0.24,5.3,8,0.667,3.5,5.8,9.3,2.2,1.3,0,0.9,6.2,13.3,,100,103
11194,2002,Donyell Marshall,SF,28,UTA,58,42,1750,10.4,20.1,0.519,0.4,1.3,0.31,10,18.8,0.533,4.9,6.9,0.708,4.8,8.7,13.5,3.1,1.5,2,3.8,4.6,26.1,,109,103
11195,2002,Darrick Martin,PG,30,DAL,3,0,22,0,23.5,0,0,4.7,0,0,18.8,0,2.4,4.7,0.5,0,2.4,2.4,7.1,4.7,0,2.4,9.4,2.4,,26,105
11196,2002,Kenyon Martin,PF,24,NJN,73,73,2504,9.3,20.1,0.463,0.3,1.4,0.224,9,18.7,0.48,3.8,5.6,0.678,2.4,5.7,8.1,4,1.9,2.5,3.6,5.5,22.7,,98,99
11197,2002,Jamal Mashburn,SF,29,CHH,40,40,1601,10.1,24.9,0.407,1.4,3.7,0.366,8.8,21.1,0.415,7.1,8.1,0.876,1,7.1,8.1,5.7,1.5,0.2,3.7,2.7,28.7,,103,105
11198,2002,Anthony Mason,PF,35,MIL,82,82,3143,5.3,10.6,0.505,0,0,1,5.3,10.6,0.504,2.6,3.7,0.697,2.1,8.8,10.9,5.9,1,0.4,2.2,3.2,13.3,,113,108
11199,2002,Desmond Mason,SF,24,SEA,75,20,2420,8,17.1,0.464,0.4,1.3,0.271,7.6,15.8,0.48,4.5,5.3,0.848,2,5.8,7.8,2.3,1.5,0.6,2.3,3.8,20.7,,108,107
11200,2002,Tony Massenburg,PF,34,MEM,73,31,1247,6.7,14.7,0.456,0,0,1,6.7,14.7,0.454,3.5,4.9,0.718,4.2,9.5,13.7,1.1,1.3,1.3,2.7,7.4,17,,99,105
11201,2002,Walter McCarty,PF,27,BOS,56,0,718,5.8,13,0.444,2.8,7.2,0.394,3,5.9,0.506,0.9,1.4,0.684,2.3,6.9,9.3,3,1.3,0.5,1.6,6,15.3,,112,103
11202,2002,Amal McCaskill,C,28,SAS,27,0,153,7,17.1,0.408,0,0,0,7,17.1,0.408,4.2,9.1,0.462,5.6,7,12.5,1.4,2.1,3.5,4.9,8,18.1,,84,97
11203,2002,George McCloud,SF,34,DEN,69,26,1830,6,16.7,0.358,1.7,6.4,0.27,4.2,10.3,0.412,3.8,4.7,0.81,1.9,5.3,7.3,5.9,1.7,0.6,4.2,5.1,17.5,,93,109
11204,2002,Jelani McCoy,C,24,LAL,21,0,104,6,10.5,0.571,0,0,0,6,10.5,0.571,1,4,0.25,4,8.5,12.5,3.5,0,2.5,4,7,13,,94,103
11206,2002,Antonio McDyess,PF,27,DEN,10,10,236,9.7,16.9,0.573,0,0,0,9.7,16.9,0.573,6.1,7.4,0.818,4.1,8.3,12.4,4.1,2.3,1.8,4.5,4.5,25.4,,113,105
11207,2002,Tracy McGrady*,SG,22,ORL,76,76,2912,12.6,28.1,0.451,1.8,5,0.364,10.8,23,0.47,7.3,9.8,0.748,2.7,7.9,10.6,7.1,2.1,1.3,3.3,2.5,34.5,,111,103
11208,2002,Jeff McInnis,PG,27,LAC,81,80,3030,8.1,19.7,0.413,1.3,4.1,0.321,6.8,15.6,0.437,3.2,3.9,0.836,0.8,3,3.7,8.8,1.1,0.1,2.6,3.6,20.8,,107,111
11209,2002,Derrick McKey,SF,35,PHI,41,1,784,3.6,8.4,0.426,0.3,0.8,0.417,3.2,7.6,0.427,0.7,1,0.714,3.3,5.4,8.7,3.1,2.8,0.3,1.5,6.2,8.2,,104,100
11210,2002,Aaron McKie,SG,29,PHI,48,16,1471,8.1,18,0.449,1.9,4.7,0.398,6.2,13.3,0.467,3.5,4.5,0.787,1,6.1,7,6.6,2.1,0.5,3.4,2.7,21.6,,106,101
11211,2002,Stanislav Medvedenko,C,22,LAL,71,6,729,10.4,21.7,0.477,0,0.3,0,10.4,21.4,0.483,2.9,4.4,0.661,6.1,5.2,11.3,3.1,2.1,0.8,3,8.5,23.7,,104,103
11212,2002,Ron Mercer,SG,25,TOT,53,41,1716,9.6,24.2,0.397,0.6,1.9,0.29,9,22.3,0.406,2.9,3.7,0.798,1.5,3.9,5.5,3.9,1,0.4,2.7,3.3,22.7,,90,111
11213,2002,Ron Mercer,SG,25,CHI,40,40,1503,10.1,25.3,0.399,0.6,2,0.298,9.5,23.3,0.408,3,3.8,0.778,1.6,3.9,5.5,4.2,1.1,0.4,2.8,3,23.7,,90,111
11214,2002,Ron Mercer,SG,25,IND,13,1,213,6.1,16.4,0.373,0.2,1.2,0.2,5.9,15.2,0.387,2.7,2.7,1,1.5,4.2,5.6,2.5,0.5,0.7,2.2,5.4,15.2,,89,109
11215,2002,Chris Mihm,C,22,CLE,74,60,1659,7.1,16.9,0.42,0.1,0.2,0.429,7,16.6,0.42,4,5.7,0.693,4.3,8.3,12.6,0.8,0.6,2.9,3.1,8.3,18.2,,94,107
11216,2002,Darius Miles,SF,20,LAC,82,6,2227,7.4,15.4,0.481,0.1,0.5,0.158,7.3,14.9,0.491,3.8,6.1,0.62,2.6,8.2,10.8,4.4,1.7,2.5,3.8,4.4,18.6,,99,104
11217,2002,Andre Miller,PG,25,CLE,81,81,3023,8.3,18.4,0.454,0.4,1.5,0.253,7.9,16.8,0.472,6.4,7.9,0.817,1.9,4.8,6.7,15.5,2.2,0.6,4.3,4,23.5,,115,109
11218,2002,Brad Miller,C,25,TOT,76,75,2263,8.5,17.1,0.499,0.1,0.2,0.429,8.5,16.9,0.5,6.9,8.9,0.775,5.9,8.6,14.5,3.5,1.8,1,2.7,5.7,24,,117,105
11219,2002,Brad Miller,C,25,CHI,48,47,1391,7.9,17.2,0.46,0.1,0.2,0.5,7.9,17.1,0.46,7.2,9.6,0.751,6.7,8.6,15.3,3.8,2,1.1,2.8,5.9,23.2,,113,105
11220,2002,Brad Miller,C,25,IND,28,28,872,9.5,16.8,0.562,0.1,0.2,0.333,9.4,16.6,0.565,6.4,7.8,0.823,4.6,8.6,13.2,3.1,1.4,0.7,2.5,5.3,25.4,,124,104
11221,2002,Mike Miller,SF,21,ORL,63,53,2123,8.5,19.5,0.438,2.8,7.4,0.383,5.7,12.1,0.471,3.3,4.4,0.762,1.2,5.4,6.6,4.8,1.1,0.6,2.6,3.5,23.2,,108,108
11222,2002,Reggie Miller*,SG,36,IND,79,79,2889,7.5,16.5,0.453,3.3,8,0.406,4.2,8.5,0.498,5.3,5.9,0.911,0.4,3.5,4,4.6,1.6,0.2,2.2,2.6,23.6,,121,108
11223,2002,Chris Mills,SF,32,GSW,66,0,1237,7.3,17.5,0.417,2,5.2,0.378,5.3,12.3,0.433,3.5,4.4,0.794,2.1,5.7,7.8,3,1.3,0.5,2.3,4.9,20.1,,108,111
11224,2002,Sam Mitchell,SF,38,MIN,74,10,726,7.2,16.6,0.432,0.7,2.6,0.286,6.4,14,0.458,2.8,3.6,0.776,1.3,4.7,6,3.3,0.9,0.3,1.9,5.8,17.8,,103,109
11225,2002,Cuttino Mobley,SG,26,HOU,74,74,3116,10.4,23.7,0.438,2.6,6.6,0.395,7.8,17.1,0.455,4.7,5.5,0.85,1.1,4.1,5.2,3.3,1.9,0.6,3.1,3.3,28,,106,110
11226,2002,Nazr Mohammed,C,24,ATL,82,73,2168,7.9,17.2,0.461,0,0,0,7.9,17.2,0.462,3.3,5.3,0.617,5.8,9.9,15.7,0.8,1.5,1.5,2.8,6.1,19.2,,100,104
11227,2002,Jerome Moiso,C,23,CHH,15,0,76,5.6,14.1,0.4,0,0,0,5.6,14.1,0.4,0,0,0,2.8,14.8,17.6,2.8,2.1,1.4,5.6,8.5,11.3,,69,97
11228,2002,Eric Montross,C,30,TOR,49,24,655,4.4,10.9,0.402,0,0.1,0,4.4,10.8,0.405,0.8,2.6,0.323,3,8.6,11.6,1.3,1,1.9,2.1,7.6,9.6,,83,103
11229,2002,Mikki Moore,C,26,DET,30,0,217,7.1,15,0.475,0.2,0.5,0.5,6.9,14.5,0.475,4.9,6.4,0.769,5.4,7.6,13,2.7,1.7,2.2,3.4,8.6,19.4,,107,101
11231,2002,Terence Morris,SF,23,HOU,68,12,1110,5.4,14.2,0.384,0.7,3.8,0.192,4.7,10.3,0.455,0.9,1.4,0.643,3.8,6.6,10.3,3.1,1,1.3,2.2,3.5,12.5,,94,110
11232,2002,Hanno Mottola,C,25,ATL,82,14,1371,6.4,14.6,0.44,0,0.5,0.077,6.4,14.1,0.453,2.2,2.9,0.75,3.1,7.1,10.2,1.9,0.8,0.7,2.7,6.6,15.1,,94,108
11233,2002,Alonzo Mourning*,C,31,MIA,75,74,2455,10,19.4,0.516,0,0.1,0.333,10,19.3,0.517,6.3,9.6,0.657,4.1,10.1,14.1,1.9,0.6,4.2,4.1,5.8,26.3,,104,97
11234,2002,Troy Murphy,PF,21,GSW,82,4,1448,6.2,14.8,0.421,0.1,0.3,0.333,6.1,14.5,0.423,4.2,5.5,0.776,3.5,7.8,11.3,2.5,1.3,0.7,2.9,7.6,16.8,,101,109
